1,1,true,null
2,1,true,null
3,1,true,null
4,1,true,null
5,1,true,null
6,1,true,null
7,1,true,null
8,1,true,null
9,1,true,null
10,1,true,null
11,1,true,null
12,1,true,null
13,1,true,null
14,1,true,null
15,1,true,null
16,1,true,null
17,1,true,null
18,1,true,null
19,1,true,null
20,1,true,null
21,1,true,null
22,1,true,null
23,1,true,null
24,1,true,null
25,1,true,null
26,2,true,null
27,2,true,null
28,2,true,null
29,2,true,null
30,2,true,null
31,3,true,null
32,3,true,null
33,3,true,null
34,3,true,null
35,3,true,null
36,3,true,null
37,3,true,null
38,3,true,null
39,3,true,null
40,3,true,null
41,3,true,null
42,3,true,null
43,3,true,null
44,3,true,null
45,3,true,null
46,3,true,null
47,3,true,null
48,3,true,null
49,3,true,null
50,3,true,null
51,3,true,null
52,3,true,null
53,3,true,null
54,3,true,null
55,3,true,null
56,4,true,null
57,4,true,null
58,4,true,null
59,4,true,null
60,5,true,null
61,5,true,null
62,5,true,null
63,5,true,null
64,5,true,null
65,5,true,null
66,5,true,null
67,5,true,null
68,5,true,null
69,5,true,null
70,5,true,null
71,5,true,null
72,5,true,null
73,5,true,null
74,5,true,null
75,5,true,null
76,5,true,null
77,5,true,null
78,5,true,null
79,5,true,null
80,5,true,null
81,5,true,null
82,5,true,null
83,5,true,null
84,5,true,null
85,5,true,null
86,5,true,null
87,5,true,null
88,5,true,null
89,6,true,null
90,6,true,null
91,6,true,null
92,6,true,null
93,6,true,null
94,7,true,null
95,7,true,null
96,7,true,null
97,7,true,null
98,7,true,null
99,7,true,null
100,7,true,null
101,7,true,null
102,7,true,null
103,7,true,null
104,7,true,null
105,7,true,null
106,7,true,null
107,7,true,null
108,7,true,null
109,7,true,null
110,7,true,null
111,7,true,null
112,7,true,null
113,7,true,null
114,7,true,null
115,7,true,null
116,7,true,null
117,7,true,null
118,7,true,null
119,7,true,null
120,7,true,null
121,7,true,null
122,7,true,null
123,8,true,null
124,8,true,null
125,8,true,null
126,8,true,null
127,9,true,null
128,9,true,null
129,9,true,null
130,9,true,null
131,9,true,null
132,9,true,null
133,9,true,null
134,9,true,null
135,9,true,null
136,9,true,null
137,9,true,null
138,9,true,null
139,9,true,null
140,9,true,null
141,9,true,null
142,9,true,null
143,9,true,null
144,9,true,null
145,9,true,null
146,9,true,null
147,9,true,null
148,9,true,null
149,9,true,null
150,9,true,null
151,9,true,null
152,9,false,X bar example data exclusion
153,9,false,X bar example data exclusion
154,9,false,R example data exclusion
155,9,false,R example data exclusion
156,10,true,null
157,10,true,null
158,10,true,null
159,10,true,null
160,10,true,null
161,11,true,null
162,11,true,null
163,11,true,null
164,11,true,null
165,11,true,null
166,11,true,null
167,11,true,null
168,11,true,null
169,11,true,null
170,11,true,null
171,11,true,null
172,11,true,null
173,11,true,null
174,11,true,null
175,11,true,null
176,11,true,null
177,11,true,null
178,11,true,null
179,11,true,null
180,11,true,null
181,12,true,null
182,12,true,null
183,12,true,null
184,12,true,null
185,12,true,null
186,12,true,null
187,12,true,null
188,12,true,null
189,12,true,null
190,12,true,null
191,12,true,null
192,12,true,null
193,12,true,null
194,12,true,null
195,12,true,null
196,12,true,null
197,12,true,null
198,12,true,null
199,12,true,null
200,12,true,null
201,12,true,null
202,12,true,null
203,12,true,null
204,12,true,null
205,12,true,null
206,12,true,null
207,12,true,null
208,12,true,null
209,12,true,null
210,12,true,null
211,12,true,null
212,12,true,null
213,12,true,null
214,12,true,null
215,12,true,null
216,12,true,null
217,12,true,null
218,12,true,null
219,12,true,null
220,12,true,null
221,12,true,null
222,12,true,null
223,12,true,null
224,12,true,null
225,12,true,null
226,12,true,null
227,12,true,null
228,12,true,null
229,12,true,null
230,12,true,null
231,12,true,null
232,12,true,null
233,12,true,null
234,12,true,null
235,12,true,null
236,12,true,null
237,12,true,null
238,12,true,null
239,12,true,null
240,12,true,null
241,12,true,null
242,12,true,null
243,12,true,null
244,12,true,null
245,12,true,null
246,12,true,null
247,12,true,null
248,12,true,null
249,12,true,null
250,12,true,null
251,12,true,null
252,12,true,null
253,12,true,null
254,12,true,null
255,12,true,null
256,12,true,null
257,12,true,null
258,12,true,null
259,12,true,null
260,12,true,null
261,12,true,null
262,12,true,null
263,12,true,null
264,12,true,null
265,12,true,null
266,12,true,null
267,12,true,null
268,12,true,null
269,12,true,null
270,12,true,null
271,12,true,null
272,12,true,null
273,12,true,null
274,12,true,null
275,12,true,null
276,12,true,null
277,12,true,null
278,12,true,null
279,12,true,null
280,12,true,null
281,12,true,null
282,12,true,null
283,12,true,null
284,12,true,null
285,12,true,null
286,12,true,null
287,12,true,null
288,12,true,null
289,12,true,null
290,12,true,null
291,12,true,null
292,12,true,null
293,12,true,null
294,12,true,null
295,12,true,null
296,12,true,null
297,12,true,null
298,12,true,null
299,12,true,null
300,12,true,null
301,12,true,null
302,12,true,null
303,12,true,null
304,12,true,null
305,12,true,null
306,12,true,null
307,12,true,null
308,12,true,null
309,12,true,null
310,12,true,null
311,12,true,null
312,12,true,null
313,12,true,null
314,12,true,null
315,12,true,null
316,13,true,null
317,13,true,null
318,13,true,null
319,13,true,null
320,13,true,null
321,13,true,null
322,13,true,null
323,13,true,null
324,13,true,null
325,13,true,null
326,13,true,null
327,13,true,null
328,13,true,null
329,13,true,null
330,13,true,null
331,13,true,null
332,13,true,null
333,13,true,null
334,13,true,null
335,13,true,null
336,13,true,null
337,13,true,null
338,13,true,null
339,13,true,null
340,13,true,null
341,13,true,null
342,13,true,null
343,13,true,null
344,13,true,null
345,13,true,null
346,13,true,null
347,13,true,null
348,13,true,null
349,13,true,null
350,13,true,null
351,13,true,null
352,13,true,null
353,13,true,null
354,13,true,null
355,13,true,null
356,13,true,null
357,13,true,null
358,13,true,null
359,13,true,null
360,13,true,null
361,13,true,null
362,13,true,null
363,13,true,null
364,13,true,null
365,13,true,null
366,13,true,null
367,13,true,null
368,13,true,null
369,13,true,null
370,13,true,null
371,13,true,null
372,13,true,null
373,13,true,null
374,13,true,null
375,13,true,null
376,13,true,null
377,13,true,null
378,13,true,null
379,13,true,null
380,13,true,null
381,13,true,null
382,13,true,null
383,13,true,null
384,13,true,null
385,13,true,null
386,13,true,null
387,13,true,null
388,13,true,null
389,13,true,null
390,13,true,null
391,13,true,null
392,13,true,null
393,13,true,null
394,13,true,null
395,13,true,null
396,13,true,null
397,13,true,null
398,13,true,null
399,13,true,null
400,13,true,null
401,13,true,null
402,13,true,null
403,13,true,null
404,13,true,null
405,13,true,null
406,13,true,null
407,13,true,null
408,13,true,null
409,13,true,null
410,13,true,null
411,13,true,null
412,13,true,null
413,13,true,null
414,13,true,null
415,13,true,null
416,13,true,null
417,13,true,null
418,13,true,null
419,13,true,null
420,13,true,null
421,13,true,null
422,13,true,null
423,13,true,null
424,13,true,null
425,13,true,null
426,13,true,null
427,13,true,null
428,13,true,null
429,13,true,null
430,13,true,null
431,13,true,null
432,13,true,null
433,13,true,null
434,13,true,null
435,13,true,null
436,13,true,null
437,13,true,null
438,13,true,null
439,13,true,null
440,13,true,null
441,13,true,null
442,13,true,null
443,13,true,null
444,13,true,null
445,13,true,null
446,13,true,null
447,13,true,null
448,13,true,null
449,13,true,null
450,13,true,null
451,13,true,null
452,13,true,null
453,13,true,null
454,13,true,null
455,13,true,null
